date,time,hz_low,hz_high,hz_bin_width,num_samples,dB_1,dB_2,dB_3,dB_4,dB_5
2024-12-31,13:43:29.982306,195000000,200000000,1000000.00,20,-48.58,-49.52,-50.37,-60.48,-53.05
2024-12-31,13:43:29.982306,200000000,205000000,1000000.00,20,-60.60,-59.17,-54.88,-53.67,-57.68
2024-12-31,13:43:29.982306,210000000,215000000,1000000.00,20,-69.88,-59.22,-56.98,-54.90,-52.05
2024-12-31,13:43:29.982306,205000000,210000000,1000000.00,20,-53.44,-55.33,-59.39,-63.91,-67.08
2024-12-31,13:43:29.982306,215000000,220000000,1000000.00,20,-54.40,-57.24,-60.27,-60.55,-53.65
2024-12-31,13:43:29.982306,220000000,225000000,1000000.00,20,-54.92,-50.33,-56.10,-63.91,-64.15
2024-12-31,13:43:29.982306,230000000,235000000,1000000.00,20,-65.03,-63.68,-72.49,-59.43,-63.51
2024-12-31,13:43:29.982306,225000000,230000000,1000000.00,20,-56.74,-55.65,-56.42,-59.73,-64.93
2024-12-31,13:43:29.982306,235000000,240000000,1000000.00,20,-62.83,-60.04,-77.62,-58.69,-60.42
2024-12-31,13:43:29.982306,240000000,245000000,1000000.00,20,-64.66,-60.19,-56.55,-56.25,-57.19
2024-12-31,13:43:29.982306,250000000,255000000,1000000.00,20,-59.54,-69.24,-68.43,-63.41,-59.07
2024-12-31,13:43:29.982306,245000000,250000000,1000000.00,20,-53.64,-60.70,-64.46,-62.87,-59.53
2024-12-31,13:43:29.982306,255000000,260000000,1000000.00,20,-58.50,-55.21,-57.79,-58.62,-60.69
2024-12-31,13:43:29.982306,260000000,265000000,1000000.00,20,-55.00,-57.10,-57.31,-57.87,-57.24
2024-12-31,13:43:29.982306,270000000,275000000,1000000.00,20,-60.91,-58.79,-56.15,-57.82,-54.39
2024-12-31,13:43:29.982306,265000000,270000000,1000000.00,20,-62.53,-62.63,-70.18,-70.81,-61.53
2024-12-31,13:43:29.982306,275000000,280000000,1000000.00,20,-64.10,-65.54,-57.83,-62.14,-64.49
2024-12-31,13:43:29.982306,280000000,285000000,1000000.00,20,-65.54,-59.73,-59.54,-62.12,-64.95
2024-12-31,13:43:29.982306,290000000,295000000,1000000.00,20,-58.57,-54.49,-56.80,-57.06,-65.12
2024-12-31,13:43:29.982306,285000000,290000000,1000000.00,20,-70.53,-71.83,-55.73,-53.25,-55.81
2024-12-31,13:43:29.982306,295000000,300000000,1000000.00,20,-57.86,-60.54,-60.80,-58.18,-54.06
2024-12-31,13:43:29.982306,300000000,305000000,1000000.00,20,-62.00,-58.62,-57.62,-52.12,-55.77
2024-12-31,13:43:29.982306,310000000,315000000,1000000.00,20,-64.33,-64.59,-62.92,-59.50,-61.95
2024-12-31,13:43:29.982306,305000000,310000000,1000000.00,20,-61.84,-61.65,-61.00,-64.49,-58.29
2024-12-31,13:43:29.982306,315000000,320000000,1000000.00,20,-63.15,-66.66,-69.50,-60.70,-56.69
2024-12-31,13:43:29.982306,320000000,325000000,1000000.00,20,-65.48,-73.78,-58.88,-61.94,-58.07
2024-12-31,13:43:29.982306,330000000,335000000,1000000.00,20,-66.26,-59.19,-60.74,-61.55,-64.51
2024-12-31,13:43:29.982306,325000000,330000000,1000000.00,20,-66.79,-73.71,-76.24,-63.17,-57.19
2024-12-31,13:43:29.982306,335000000,340000000,1000000.00,20,-58.43,-56.43,-67.27,-56.31,-57.32
2024-12-31,13:43:29.982306,340000000,345000000,1000000.00,20,-66.23,-69.98,-80.83,-58.58,-56.00
2024-12-31,13:43:29.982306,350000000,355000000,1000000.00,20,-55.63,-61.69,-64.65,-55.34,-55.01
2024-12-31,13:43:29.982306,345000000,350000000,1000000.00,20,-53.11,-55.43,-64.12,-62.27,-56.47
2024-12-31,13:43:29.982306,355000000,360000000,1000000.00,20,-60.93,-63.94,-60.18,-52.33,-51.46
2024-12-31,13:43:29.982306,360000000,365000000,1000000.00,20,-53.62,-59.35,-63.49,-61.61,-59.96
2024-12-31,13:43:29.982306,370000000,375000000,1000000.00,20,-66.13,-58.89,-58.43,-63.52,-59.66
2024-12-31,13:43:29.982306,365000000,370000000,1000000.00,20,-57.28,-57.21,-65.27,-61.61,-57.11
2024-12-31,13:43:29.982306,375000000,380000000,1000000.00,20,-62.04,-57.43,-62.58,-69.16,-62.29
2024-12-31,13:43:29.982306,380000000,385000000,1000000.00,20,-66.30,-62.33,-62.08,-60.43,-57.23
2024-12-31,13:43:29.982306,390000000,395000000,1000000.00,20,-58.60,-73.11,-59.13,-63.07,-58.70
2024-12-31,13:43:29.982306,385000000,390000000,1000000.00,20,-54.77,-53.22,-56.26,-61.54,-67.17
2024-12-31,13:43:29.982306,395000000,400000000,1000000.00,20,-62.01,-63.29,-78.90,-56.79,-52.49
2024-12-31,13:43:29.982306,400000000,405000000,1000000.00,20,-53.77,-55.22,-55.95,-64.42,-56.00
2024-12-31,13:43:29.982306,410000000,415000000,1000000.00,20,-82.51,-68.47,-59.20,-53.76,-51.33
2024-12-31,13:43:29.982306,405000000,410000000,1000000.00,20,-58.56,-57.44,-71.71,-62.26,-58.27
2024-12-31,13:43:29.982306,415000000,420000000,1000000.00,20,-52.99,-57.12,-55.15,-55.07,-62.34
2024-12-31,13:43:29.982306,420000000,425000000,1000000.00,20,-60.85,-50.18,-47.16,-46.40,-36.28
2024-12-31,13:43:29.982306,430000000,435000000,1000000.00,20,-66.90,-56.79,-54.96,-61.34,-62.73
2024-12-31,13:43:29.982306,425000000,430000000,1000000.00,20,-38.00,-49.68,-55.30,-56.13,-64.22
2024-12-31,13:43:29.982306,435000000,440000000,1000000.00,20,-60.13,-73.06,-59.78,-56.97,-70.60
2024-12-31,13:43:29.982306,440000000,445000000,1000000.00,20,-61.80,-55.14,-59.28,-74.25,-63.73
2024-12-31,13:43:29.982306,450000000,455000000,1000000.00,20,-61.73,-55.35,-55.14,-54.42,-54.81
2024-12-31,13:43:29.982306,445000000,450000000,1000000.00,20,-61.45,-58.77,-53.14,-55.29,-64.53
2024-12-31,13:43:29.982306,455000000,460000000,1000000.00,20,-58.59,-62.84,-67.20,-66.07,-62.62
2024-12-31,13:43:29.982306,460000000,465000000,1000000.00,20,-56.07,-61.23,-62.55,-60.69,-55.97
2024-12-31,13:43:29.982306,470000000,475000000,1000000.00,20,-50.80,-51.11,-49.74,-50.21,-56.83
2024-12-31,13:43:29.982306,465000000,470000000,1000000.00,20,-66.13,-59.18,-62.32,-64.97,-60.87
2024-12-31,13:43:29.982306,475000000,480000000,1000000.00,20,-68.36,-67.88,-69.23,-64.59,-60.26
2024-12-31,13:43:29.982306,480000000,485000000,1000000.00,20,-59.01,-64.97,-60.32,-59.94,-67.48
2024-12-31,13:43:29.982306,490000000,495000000,1000000.00,20,-57.24,-69.13,-56.28,-58.53,-58.14
2024-12-31,13:43:29.982306,485000000,490000000,1000000.00,20,-64.91,-59.69,-56.01,-58.79,-61.53
2024-12-31,13:43:29.982306,495000000,500000000,1000000.00,20,-59.26,-54.41,-59.71,-64.15,-74.57
2024-12-31,13:43:29.982306,500000000,505000000,1000000.00,20,-63.61,-65.71,-60.79,-54.61,-57.07
2024-12-31,13:43:29.982306,510000000,515000000,1000000.00,20,-57.49,-55.66,-63.76,-64.81,-69.21
2024-12-31,13:43:29.982306,505000000,510000000,1000000.00,20,-59.75,-55.32,-58.12,-59.68,-67.85
2024-12-31,13:43:29.982306,515000000,520000000,1000000.00,20,-57.83,-56.01,-56.40,-56.65,-54.62
2024-12-31,13:43:29.982306,520000000,525000000,1000000.00,20,-62.43,-64.41,-62.75,-59.36,-61.31
2024-12-31,13:43:29.982306,530000000,535000000,1000000.00,20,-65.70,-61.84,-65.88,-62.35,-57.96
2024-12-31,13:43:29.982306,525000000,530000000,1000000.00,20,-55.68,-49.59,-52.19,-58.86,-75.01
2024-12-31,13:43:29.982306,535000000,540000000,1000000.00,20,-57.28,-55.64,-60.06,-62.89,-61.25
2024-12-31,13:43:29.982306,540000000,545000000,1000000.00,20,-59.74,-66.48,-60.39,-53.08,-53.05
2024-12-31,13:43:29.982306,550000000,555000000,1000000.00,20,-66.07,-60.76,-60.20,-57.14,-62.68
2024-12-31,13:43:29.982306,545000000,550000000,1000000.00,20,-63.62,-79.04,-60.69,-57.76,-56.39
2024-12-31,13:43:29.982306,555000000,560000000,1000000.00,20,-62.75,-55.73,-54.34,-58.00,-50.07
2024-12-31,13:43:29.982306,560000000,565000000,1000000.00,20,-69.24,-63.87,-63.59,-64.26,-71.95
2024-12-31,13:43:29.982306,570000000,575000000,1000000.00,20,-54.81,-56.62,-64.04,-60.27,-57.72
2024-12-31,13:43:29.982306,565000000,570000000,1000000.00,20,-54.52,-59.63,-61.28,-59.15,-62.63
2024-12-31,13:43:29.982306,575000000,580000000,1000000.00,20,-68.54,-72.59,-62.36,-60.26,-59.99
2024-12-31,13:43:29.982306,580000000,585000000,1000000.00,20,-61.56,-61.68,-57.85,-53.96,-53.30
2024-12-31,13:43:29.982306,590000000,595000000,1000000.00,20,-57.75,-65.17,-63.42,-70.91,-67.69
2024-12-31,13:43:29.982306,585000000,590000000,1000000.00,20,-65.26,-59.35,-66.24,-60.68,-63.88
2024-12-31,13:43:29.982306,595000000,600000000,1000000.00,20,-59.06,-58.38,-62.22,-60.38,-56.03
2024-12-31,13:43:29.982306,600000000,605000000,1000000.00,20,-62.97,-72.34,-58.74,-54.95,-58.39
2024-12-31,13:43:29.982306,610000000,615000000,1000000.00,20,-64.38,-67.05,-60.82,-58.41,-63.76
2024-12-31,13:43:29.982306,605000000,610000000,1000000.00,20,-59.10,-86.41,-68.02,-59.24,-56.06
2024-12-31,13:43:29.982306,615000000,620000000,1000000.00,20,-71.53,-77.09,-62.30,-57.28,-57.27
2024-12-31,13:43:29.982306,620000000,625000000,1000000.00,20,-51.14,-62.33,-57.86,-61.89,-60.78
2024-12-31,13:43:29.982306,630000000,635000000,1000000.00,20,-63.48,-61.06,-56.89,-53.18,-57.11
2024-12-31,13:43:29.982306,625000000,630000000,1000000.00,20,-60.35,-64.05,-54.51,-53.39,-57.23
2024-12-31,13:43:29.982306,635000000,640000000,1000000.00,20,-58.29,-55.93,-59.62,-64.30,-58.24
2024-12-31,13:43:29.982306,640000000,645000000,1000000.00,20,-62.63,-65.46,-64.48,-71.70,-65.92
2024-12-31,13:43:29.982306,650000000,655000000,1000000.00,20,-60.10,-59.23,-55.61,-58.70,-60.04
2024-12-31,13:43:29.982306,645000000,650000000,1000000.00,20,-55.73,-63.25,-61.52,-55.13,-54.06
2024-12-31,13:43:29.982306,655000000,660000000,1000000.00,20,-62.20,-73.92,-57.74,-58.53,-65.72
2024-12-31,13:43:29.982306,660000000,665000000,1000000.00,20,-53.81,-57.20,-67.36,-69.85,-75.54
2024-12-31,13:43:29.982306,670000000,675000000,1000000.00,20,-61.60,-58.53,-61.21,-69.00,-56.37
2024-12-31,13:43:29.982306,665000000,670000000,1000000.00,20,-56.35,-60.34,-65.88,-60.06,-60.28
2024-12-31,13:43:29.982306,675000000,680000000,1000000.00,20,-55.24,-59.89,-58.77,-57.38,-59.07
2024-12-31,13:43:29.982306,680000000,685000000,1000000.00,20,-56.08,-61.56,-62.60,-56.89,-55.98
2024-12-31,13:43:29.982306,690000000,695000000,1000000.00,20,-74.74,-61.41,-59.42,-59.94,-56.22
2024-12-31,13:43:29.982306,685000000,690000000,1000000.00,20,-69.11,-64.71,-61.24,-58.80,-61.08
2024-12-31,13:43:29.982306,695000000,700000000,1000000.00,20,-58.16,-62.02,-58.75,-62.58,-78.01
2024-12-31,13:43:29.982306,700000000,705000000,1000000.00,20,-55.29,-58.79,-62.67,-57.41,-56.83
2024-12-31,13:43:29.982306,710000000,715000000,1000000.00,20,-52.57,-57.72,-64.41,-68.92,-66.42
2024-12-31,13:43:29.982306,705000000,710000000,1000000.00,20,-61.12,-57.33,-57.25,-52.90,-54.64
2024-12-31,13:43:29.982306,715000000,720000000,1000000.00,20,-53.25,-56.03,-65.05,-67.33,-62.70
2024-12-31,13:43:29.982306,720000000,725000000,1000000.00,20,-63.81,-69.25,-58.06,-63.63,-54.21
2024-12-31,13:43:29.982306,730000000,735000000,1000000.00,20,-64.37,-57.40,-59.81,-58.73,-61.56
2024-12-31,13:43:29.982306,725000000,730000000,1000000.00,20,-63.62,-71.66,-64.95,-68.24,-59.72
2024-12-31,13:43:29.982306,735000000,740000000,1000000.00,20,-58.39,-57.34,-63.39,-57.89,-56.05
2024-12-31,13:43:29.982306,740000000,745000000,1000000.00,20,-54.40,-53.95,-56.62,-59.38,-57.24
2024-12-31,13:43:29.982306,750000000,755000000,1000000.00,20,-61.25,-61.18,-60.78,-63.06,-63.04
2024-12-31,13:43:29.982306,745000000,750000000,1000000.00,20,-75.92,-59.27,-55.64,-55.56,-58.58
2024-12-31,13:43:29.982306,755000000,760000000,1000000.00,20,-61.89,-62.95,-60.58,-59.70,-54.53
2024-12-31,13:43:29.982306,760000000,765000000,1000000.00,20,-58.64,-60.96,-63.97,-54.18,-53.36
2024-12-31,13:43:29.982306,770000000,775000000,1000000.00,20,-57.09,-55.41,-61.33,-59.46,-57.22
2024-12-31,13:43:29.982306,765000000,770000000,1000000.00,20,-57.88,-58.31,-65.42,-58.69,-62.30
2024-12-31,13:43:29.982306,775000000,780000000,1000000.00,20,-55.94,-59.82,-70.89,-70.58,-60.19
2024-12-31,13:43:29.982306,780000000,785000000,1000000.00,20,-57.83,-63.09,-64.26,-63.91,-64.44
2024-12-31,13:43:29.982306,790000000,795000000,1000000.00,20,-51.92,-51.21,-56.36,-64.37,-66.30
2024-12-31,13:43:29.982306,785000000,790000000,1000000.00,20,-59.78,-58.97,-60.59,-62.69,-56.96
2024-12-31,13:43:29.982306,795000000,800000000,1000000.00,20,-56.84,-54.10,-53.45,-54.12,-61.16
2024-12-31,13:43:29.982306,800000000,805000000,1000000.00,20,-62.70,-54.67,-56.60,-56.55,-56.86
2024-12-31,13:43:29.982306,810000000,815000000,1000000.00,20,-60.76,-60.28,-59.87,-61.82,-64.49
2024-12-31,13:43:29.982306,805000000,810000000,1000000.00,20,-55.52,-67.81,-75.35,-62.03,-54.11
2024-12-31,13:43:29.982306,815000000,820000000,1000000.00,20,-75.03,-56.14,-57.75,-64.12,-58.68
2024-12-31,13:43:29.982306,820000000,825000000,1000000.00,20,-59.79,-71.17,-58.22,-58.94,-62.61
2024-12-31,13:43:29.982306,830000000,835000000,1000000.00,20,-73.08,-64.54,-60.92,-58.49,-55.16
2024-12-31,13:43:29.982306,825000000,830000000,1000000.00,20,-62.23,-70.12,-65.23,-57.49,-57.81
2024-12-31,13:43:29.982306,835000000,840000000,1000000.00,20,-65.78,-63.43,-70.47,-72.40,-64.01
2024-12-31,13:43:29.982306,840000000,845000000,1000000.00,20,-59.39,-69.69,-64.87,-65.55,-58.87
2024-12-31,13:43:29.982306,850000000,855000000,1000000.00,20,-60.93,-58.70,-59.03,-61.98,-62.09
2024-12-31,13:43:29.982306,845000000,850000000,1000000.00,20,-61.99,-67.07,-71.74,-58.51,-57.79
2024-12-31,13:43:29.982306,855000000,860000000,1000000.00,20,-65.56,-63.18,-63.46,-60.08,-60.26
2024-12-31,13:43:29.982306,860000000,865000000,1000000.00,20,-53.38,-54.90,-62.42,-59.97,-63.40
2024-12-31,13:43:29.982306,870000000,875000000,1000000.00,20,-58.61,-61.02,-63.19,-64.27,-69.40
2024-12-31,13:43:29.982306,865000000,870000000,1000000.00,20,-69.73,-68.24,-57.97,-55.42,-55.05
2024-12-31,13:43:29.982306,875000000,880000000,1000000.00,20,-53.52,-59.99,-61.93,-57.70,-59.67
2024-12-31,13:43:29.982306,880000000,885000000,1000000.00,20,-62.92,-66.71,-58.42,-62.49,-72.50
2024-12-31,13:43:29.982306,890000000,895000000,1000000.00,20,-61.47,-53.70,-54.00,-56.62,-62.19
2024-12-31,13:43:29.982306,885000000,890000000,1000000.00,20,-49.94,-53.20,-58.35,-59.35,-55.52
2024-12-31,13:43:29.982306,895000000,900000000,1000000.00,20,-64.09,-60.56,-62.10,-60.51,-59.48
2024-12-31,13:43:29.982306,900000000,905000000,1000000.00,20,-60.14,-54.29,-55.77,-62.31,-65.16
2024-12-31,13:43:29.982306,910000000,915000000,1000000.00,20,-63.28,-54.53,-51.23,-50.56,-55.32
2024-12-31,13:43:29.982306,905000000,910000000,1000000.00,20,-63.02,-70.06,-66.48,-59.38,-56.98
2024-12-31,13:43:29.982306,915000000,920000000,1000000.00,20,-61.00,-61.33,-58.56,-57.15,-66.16
2024-12-31,13:43:29.982306,920000000,925000000,1000000.00,20,-62.27,-59.49,-59.96,-62.88,-67.98
2024-12-31,13:43:29.982306,930000000,935000000,1000000.00,20,-63.37,-54.78,-52.41,-54.02,-53.52
2024-12-31,13:43:29.982306,925000000,930000000,1000000.00,20,-54.78,-60.60,-67.48,-60.06,-63.96
2024-12-31,13:43:29.982306,935000000,940000000,1000000.00,20,-58.74,-61.86,-56.68,-57.07,-56.96
2024-12-31,13:43:29.982306,940000000,945000000,1000000.00,20,-53.94,-56.05,-55.32,-60.81,-58.51
2024-12-31,13:43:29.982306,950000000,955000000,1000000.00,20,-50.67,-56.45,-58.18,-53.71,-69.49
2024-12-31,13:43:29.982306,945000000,950000000,1000000.00,20,-64.56,-67.63,-58.02,-44.52,-43.33
2024-12-31,13:43:29.982306,955000000,960000000,1000000.00,20,-54.05,-62.96,-59.25,-60.80,-62.10
2024-12-31,13:43:29.982306,960000000,965000000,1000000.00,20,-56.91,-58.40,-57.44,-66.04,-66.02
2024-12-31,13:43:29.982306,970000000,975000000,1000000.00,20,-63.94,-59.63,-53.53,-54.99,-72.63
2024-12-31,13:43:29.982306,965000000,970000000,1000000.00,20,-68.19,-63.54,-60.70,-58.79,-59.82
2024-12-31,13:43:29.982306,975000000,980000000,1000000.00,20,-61.40,-64.40,-65.36,-67.80,-65.80
2024-12-31,13:43:29.982306,980000000,985000000,1000000.00,20,-62.05,-54.37,-54.57,-61.79,-58.37
2024-12-31,13:43:29.982306,990000000,995000000,1000000.00,20,-66.86,-60.41,-57.95,-61.95,-65.53
2024-12-31,13:43:29.982306,985000000,990000000,1000000.00,20,-65.83,-61.87,-59.32,-57.70,-57.56
2024-12-31,13:43:29.982306,995000000,1000000000,1000000.00,20,-68.17,-63.62,-59.85,-53.59,-52.97
2024-12-31,13:43:29.982306,1000000000,1005000000,1000000.00,20,-71.57,-77.67,-64.13,-59.92,-63.84
2024-12-31,13:43:29.982306,1010000000,1015000000,1000000.00,20,-61.57,-58.75,-56.07,-54.66,-59.13
2024-12-31,13:43:29.982306,1005000000,1010000000,1000000.00,20,-55.27,-62.20,-73.57,-61.65,-58.35
2024-12-31,13:43:29.982306,1015000000,1020000000,1000000.00,20,-57.99,-59.56,-58.34,-56.81,-62.16
2024-12-31,13:43:29.982306,1020000000,1025000000,1000000.00,20,-57.20,-55.40,-57.37,-58.53,-55.59
2024-12-31,13:43:29.982306,1030000000,1035000000,1000000.00,20,-60.89,-56.07,-58.05,-60.17,-72.44
2024-12-31,13:43:29.982306,1025000000,1030000000,1000000.00,20,-64.55,-67.95,-61.77,-54.83,-58.28
2024-12-31,13:43:29.982306,1035000000,1040000000,1000000.00,20,-57.26,-68.25,-65.46,-63.48,-59.06
2024-12-31,13:43:29.982306,1040000000,1045000000,1000000.00,20,-66.35,-56.67,-56.28,-67.10,-57.04
2024-12-31,13:43:29.982306,1050000000,1055000000,1000000.00,20,-61.48,-66.60,-64.12,-70.79,-59.44
2024-12-31,13:43:29.982306,1045000000,1050000000,1000000.00,20,-58.66,-56.13,-56.97,-57.01,-58.10
2024-12-31,13:43:29.982306,1055000000,1060000000,1000000.00,20,-67.67,-62.67,-56.70,-60.58,-57.35
2024-12-31,13:43:29.982306,1060000000,1065000000,1000000.00,20,-57.92,-67.40,-65.24,-61.91,-64.56
2024-12-31,13:43:29.982306,1070000000,1075000000,1000000.00,20,-55.61,-62.95,-61.18,-57.79,-65.14
2024-12-31,13:43:29.982306,1065000000,1070000000,1000000.00,20,-55.71,-55.52,-67.93,-56.34,-61.36
2024-12-31,13:43:29.982306,1075000000,1080000000,1000000.00,20,-59.78,-55.26,-55.11,-64.20,-69.20
2024-12-31,13:43:29.982306,1080000000,1085000000,1000000.00,20,-69.30,-55.43,-53.69,-56.26,-57.78
2024-12-31,13:43:29.982306,1090000000,1095000000,1000000.00,20,-59.84,-59.21,-62.17,-74.67,-61.63
2024-12-31,13:43:29.982306,1085000000,1090000000,1000000.00,20,-74.32,-58.96,-64.38,-65.31,-90.09
2024-12-31,13:43:29.982306,1095000000,1100000000,1000000.00,20,-56.27,-56.18,-60.80,-72.44,-67.28
2024-12-31,13:43:29.982306,1100000000,1105000000,1000000.00,20,-55.26,-56.37,-64.91,-57.57,-56.04
2024-12-31,13:43:29.982306,1110000000,1115000000,1000000.00,20,-58.32,-56.90,-60.97,-61.07,-54.74
2024-12-31,13:43:29.982306,1105000000,1110000000,1000000.00,20,-64.93,-58.05,-53.84,-57.37,-61.18
2024-12-31,13:43:29.982306,1115000000,1120000000,1000000.00,20,-68.46,-68.13,-58.24,-57.86,-72.13
2024-12-31,13:43:29.982306,1120000000,1125000000,1000000.00,20,-52.68,-56.59,-56.74,-55.44,-58.83
2024-12-31,13:43:29.982306,1130000000,1135000000,1000000.00,20,-56.78,-62.93,-56.98,-56.89,-53.74
2024-12-31,13:43:29.982306,1125000000,1130000000,1000000.00,20,-58.91,-68.60,-58.23,-61.17,-58.81
2024-12-31,13:43:29.982306,1135000000,1140000000,1000000.00,20,-57.49,-65.03,-56.95,-56.35,-57.67
2024-12-31,13:43:29.982306,1140000000,1145000000,1000000.00,20,-62.28,-60.45,-64.05,-72.70,-62.24
2024-12-31,13:43:29.982306,1150000000,1155000000,1000000.00,20,-57.46,-54.68,-56.94,-61.71,-55.42
2024-12-31,13:43:29.982306,1145000000,1150000000,1000000.00,20,-73.07,-61.28,-61.84,-64.21,-87.85
2024-12-31,13:43:29.982306,1155000000,1160000000,1000000.00,20,-58.41,-62.32,-60.29,-70.01,-68.18
2024-12-31,13:43:29.982306,1160000000,1165000000,1000000.00,20,-71.27,-56.47,-55.59,-57.68,-60.71
2024-12-31,13:43:29.982306,1170000000,1175000000,1000000.00,20,-63.14,-65.62,-67.00,-57.76,-54.29
2024-12-31,13:43:29.982306,1165000000,1170000000,1000000.00,20,-55.31,-62.59,-57.23,-53.13,-52.85
2024-12-31,13:43:29.982306,1175000000,1180000000,1000000.00,20,-59.92,-60.89,-65.54,-62.73,-52.56
2024-12-31,13:43:29.982306,1180000000,1185000000,1000000.00,20,-61.95,-65.53,-85.38,-61.27,-63.79
2024-12-31,13:43:29.982306,1190000000,1195000000,1000000.00,20,-63.15,-70.50,-63.23,-58.29,-53.36
2024-12-31,13:43:29.982306,1185000000,1190000000,1000000.00,20,-60.36,-53.52,-55.10,-56.42,-54.89
2024-12-31,13:43:29.982306,1195000000,1200000000,1000000.00,20,-61.71,-61.00,-64.99,-68.28,-63.26
2024-12-31,13:43:29.982306,1200000000,1205000000,1000000.00,20,-60.79,-60.93,-59.93,-58.98,-58.95
2024-12-31,13:43:29.982306,1210000000,1215000000,1000000.00,20,-57.05,-52.58,-55.12,-59.96,-55.98
2024-12-31,13:43:29.982306,1205000000,1210000000,1000000.00,20,-63.73,-72.00,-56.78,-53.78,-59.10
2024-12-31,13:43:29.982306,1215000000,1220000000,1000000.00,20,-58.40,-54.14,-56.02,-57.49,-79.98
2024-12-31,13:43:29.982306,1220000000,1225000000,1000000.00,20,-63.84,-58.96,-56.79,-58.98,-65.35
2024-12-31,13:43:29.982306,1230000000,1235000000,1000000.00,20,-61.41,-56.85,-58.34,-57.45,-55.20
2024-12-31,13:43:29.982306,1225000000,1230000000,1000000.00,20,-45.09,-54.66,-60.60,-68.54,-66.22
2024-12-31,13:43:29.982306,1235000000,1240000000,1000000.00,20,-59.91,-76.57,-63.56,-63.77,-59.85
2024-12-31,13:43:29.982306,1240000000,1245000000,1000000.00,20,-79.24,-60.30,-55.28,-60.62,-67.52
2024-12-31,13:43:29.982306,1250000000,1255000000,1000000.00,20,-59.73,-58.79,-57.27,-55.53,-61.52
2024-12-31,13:43:29.982306,1245000000,1250000000,1000000.00,20,-70.45,-55.54,-54.41,-61.52,-64.25
2024-12-31,13:43:29.982306,1255000000,1260000000,1000000.00,20,-54.50,-58.31,-68.46,-63.41,-64.96
2024-12-31,13:43:29.982306,1260000000,1265000000,1000000.00,20,-57.90,-56.10,-55.38,-53.67,-59.21
2024-12-31,13:43:29.982306,1270000000,1275000000,1000000.00,20,-56.61,-62.52,-60.03,-60.81,-74.94
2024-12-31,13:43:29.982306,1265000000,1270000000,1000000.00,20,-62.78,-69.73,-63.25,-64.43,-63.40
2024-12-31,13:43:29.982306,1275000000,1280000000,1000000.00,20,-53.31,-54.72,-59.03,-63.95,-55.28
2024-12-31,13:43:29.982306,1280000000,1285000000,1000000.00,20,-55.71,-56.25,-63.03,-71.95,-66.68
2024-12-31,13:43:29.982306,1290000000,1295000000,1000000.00,20,-54.82,-55.08,-59.83,-61.98,-56.58
2024-12-31,13:43:29.982306,1285000000,1290000000,1000000.00,20,-61.11,-66.23,-59.32,-57.46,-53.27
2024-12-31,13:43:29.982306,1295000000,1300000000,1000000.00,20,-55.46,-51.94,-54.83,-69.79,-60.43
2024-12-31,13:43:29.982306,1300000000,1305000000,1000000.00,20,-63.22,-64.89,-61.03,-61.14,-63.38
2024-12-31,13:43:29.982306,1310000000,1315000000,1000000.00,20,-56.80,-57.81,-66.46,-57.33,-53.62
2024-12-31,13:43:29.982306,1305000000,1310000000,1000000.00,20,-56.97,-62.30,-62.73,-64.71,-55.23
2024-12-31,13:43:29.982306,1315000000,1320000000,1000000.00,20,-65.45,-58.97,-58.32,-63.82,-56.65
2024-12-31,13:43:29.982306,1320000000,1325000000,1000000.00,20,-63.11,-63.57,-65.81,-62.75,-64.94
2024-12-31,13:43:29.982306,1330000000,1335000000,1000000.00,20,-61.99,-59.44,-55.01,-52.22,-55.94
2024-12-31,13:43:29.982306,1325000000,1330000000,1000000.00,20,-59.23,-69.41,-76.28,-55.62,-52.80
2024-12-31,13:43:29.982306,1335000000,1340000000,1000000.00,20,-74.21,-68.93,-72.69,-65.05,-64.44
2024-12-31,13:43:29.982306,1340000000,1345000000,1000000.00,20,-63.39,-62.14,-55.83,-57.24,-65.10
2024-12-31,13:43:29.982306,1350000000,1355000000,1000000.00,20,-61.99,-58.17,-58.07,-59.91,-59.80
2024-12-31,13:43:29.982306,1345000000,1350000000,1000000.00,20,-63.29,-58.42,-65.06,-59.04,-58.27
2024-12-31,13:43:29.982306,1355000000,1360000000,1000000.00,20,-66.91,-61.70,-67.15,-81.10,-77.47
2024-12-31,13:43:29.982306,1360000000,1365000000,1000000.00,20,-59.54,-73.37,-58.08,-61.11,-59.97
2024-12-31,13:43:29.982306,1370000000,1375000000,1000000.00,20,-63.42,-57.79,-61.06,-60.50,-57.12
2024-12-31,13:43:29.982306,1365000000,1370000000,1000000.00,20,-58.06,-58.27,-70.99,-61.21,-57.17
2024-12-31,13:43:29.982306,1375000000,1380000000,1000000.00,20,-58.34,-66.28,-66.76,-62.21,-64.20
2024-12-31,13:43:29.982306,1380000000,1385000000,1000000.00,20,-72.64,-65.64,-59.25,-62.55,-57.45
2024-12-31,13:43:29.982306,1390000000,1395000000,1000000.00,20,-56.81,-52.48,-59.00,-60.30,-71.86
2024-12-31,13:43:29.982306,1385000000,1390000000,1000000.00,20,-59.22,-55.66,-62.51,-59.82,-58.50
2024-12-31,13:43:29.982306,1395000000,1400000000,1000000.00,20,-66.62,-63.80,-62.44,-59.98,-57.97
